"Time (UTC)","Gender","Age","Geography","Urban Density","Income","Weight","Screener Answer","Answer"
"2012-11-06 18:01:20","Female","65+","US-MIDWEST-WI-Waterford","Suburban","$50,000-$74,999",0.6473189,"Mitt Romney / Paul Ryan, the Republicans","Mitt Romney / Paul Ryan, the Republicans"
"2012-11-06 18:08:10","Male","25-34","US-MIDWEST-MN-Minneapolis","Urban","$25,000-$49,999",1.1495767,"Barack Obama / Joe Biden, the Democrats","Barack Obama / Joe Biden, the Democrats"
"2012-11-06 18:08:10","Female","55-64","US-WEST-NM-Espanola","Suburban","$25,000-$49,999",0.5122865,"Mitt Romney / Paul Ryan, the Republicans","Mitt Romney / Paul Ryan, the Republicans"
"2012-11-06 18:08:07","Male","55-64","US-WEST-NM-Portales","Suburban","$25,000-$49,999",1.1776471,"Third party candidate / Undecided","Barack Obama / Joe Biden, the Democrats"
"2012-11-06 18:08:14","Female","55-64","US-NORTHEAST-PA-Pittsburgh","Urban","$0-$24,999",0.8150521,"Barack Obama / Joe Biden, the Democrats","Barack Obama / Joe Biden, the Democrats"
"2012-11-06 18:08:13","Male","65+","US-WEST-AZ-Phoenix","Urban","$25,000-$49,999",1.1937099,"Mitt Romney / Paul Ryan, the Republicans","Mitt Romney / Paul Ryan, the Republicans"
"2012-11-06 18:08:10","Female","25-34","US-NORTHEAST-CT-Fairfield","Unknown","$75,000-$99,999",0.9986669,"Mitt Romney / Paul Ryan, the Republicans","Barack Obama / Joe Biden, the Democrats"
"2012-11-06 18:08:08","Female","45-54","US-MIDWEST-IA-Grinnell","Suburban","$25,000-$49,999",0.5425941,"Barack Obama / Joe Biden, the Democrats","Barack Obama / Joe Biden, the Democrats"
"2012-11-06 18:08:08","Female","65+","US-MIDWEST-OH-Lima","Suburban","$25,000-$49,999",0.6473189,"Mitt Romney / Paul Ryan, the Republicans","Mitt Romney / Paul Ryan, the Republicans"
"2012-11-06 18:08:17","Male","65+","US-WEST-CA-Azusa","Suburban","$25,000-$49,999",1.1937099,"Mitt Romney / Paul Ryan, the Republicans","Mitt Romney / Paul Ryan, the Republicans"
"2012-11-06 18:08:15","Female","55-64","US-NORTHEAST-PA-Intercourse","Rural","$25,000-$49,999",0.8150521,"Mitt Romney / Paul Ryan, the Republicans","Barack Obama / Joe Biden, the Democrats"
"2012-11-06 18:08:10","Male","25-34","US-MIDWEST-IL-Algonquin","Suburban","$75,000-$99,999",1.1495767,"Mitt Romney / Paul Ryan, the Republicans","Mitt Romney / Paul Ryan, the Republicans"
"2012-11-06 18:08:13","Unknown","Unknown","US-WEST-NM-Albuquerque","Suburban","$25,000-$49,999",,"Mitt Romney / Paul Ryan, the Republicans","Mitt Romney / Paul Ryan, the Republicans"
"2012-11-06 18:08:18","Female","55-64","US-SOUTH-VA-Harrisonburg","Suburban","$25,000-$49,999",0.4507708,"Mitt Romney / Paul Ryan, the Republicans","Mitt Romney / Paul Ryan, the Republicans"
"2012-11-06 18:08:15","Unknown","Unknown","US-MIDWEST-MN-Minneapolis","Suburban","$25,000-$49,999",,"Barack Obama / Joe Biden, the Democrats","Barack Obama / Joe Biden, the Democrats"
"2012-11-06 18:08:13","Female","45-54","US-SOUTH-NC-Oxford","Rural","$25,000-$49,999",0.8288947,"Mitt Romney / Paul Ryan, the Republicans","Mitt Romney / Paul Ryan, the Republicans"
"2012-11-06 18:08:12","Female","45-54","US-NORTHEAST-PA-McKees-Rocks","Urban","$25,000-$49,999",1.105404,"Barack Obama / Joe Biden, the Democrats","Barack Obama / Joe Biden, the Democrats"
"2012-11-06 18:08:16","Female","18-24","US-MIDWEST-OH-Oberlin","Suburban","$25,000-$49,999",0.6355445,"Mitt Romney / Paul Ryan, the Republicans","Mitt Romney / Paul Ryan, the Republicans"
"2012-11-06 18:08:19","Male","55-64","US-MIDWEST-MN-Austin","Suburban","$25,000-$49,999",1.1743572,"Barack Obama / Joe Biden, the Democrats","Barack Obama / Joe Biden, the Democrats"
"2012-11-06 18:08:26","Female","55-64","US-MIDWEST-WI-Oshkosh","Suburban","$25,000-$49,999",0.3894083,"Third party candidate / Undecided","Barack Obama / Joe Biden, the Democrats"
"2012-11-06 18:08:17","Female","55-64","US-SOUTH-MS-Jackson","Suburban","$0-$24,999",0.4507708,"Mitt Romney / Paul Ryan, the Republicans","Mitt Romney / Paul Ryan, the Republicans"
"2012-11-06 18:08:22","Female","55-64","US-SOUTH-TX-Tyler","Suburban","$25,000-$49,999",0.4507708,"Barack Obama / Joe Biden, the Democrats","Barack Obama / Joe Biden, the Democrats"
"2012-11-06 18:08:18","Female","45-54","US-MIDWEST-MN-Elbow-Lake","Rural","$25,000-$49,999",0.5425941,"Barack Obama / Joe Biden, the Democrats","Barack Obama / Joe Biden, the Democrats"
"2012-11-06 18:08:18","Male","45-54","US-SOUTH-TX-League-City","Suburban","$50,000-$74,999",1.7143315,"Barack Obama / Joe Biden, the Democrats","Barack Obama / Joe Biden, the Democrats"
"2012-11-06 18:08:20","Female","18-24","US-WEST-CA-Spring-Valley","Urban","$25,000-$49,999",0.5860146,"Barack Obama / Joe Biden, the Democrats","Barack Obama / Joe Biden, the Democrats"
"2012-11-06 18:08:17","Female","18-24","US-SOUTH-MD-Baltimore","Urban","$0-$24,999",0.6743839,"Third party candidate / Undecided","Third party candidate"
"2012-11-06 18:08:25","Female","55-64","US-SOUTH-KY-Ashland","Urban","$25,000-$49,999",0.4507708,"Barack Obama / Joe Biden, the Democrats","Barack Obama / Joe Biden, the Democrats"
"2012-11-06 18:08:19","Female","18-24","US-WEST-CA-Oakland","Urban","$25,000-$49,999",0.5860146,"Third party candidate / Undecided","Third party candidate"
"2012-11-06 18:08:20","Female","55-64","US-SOUTH-VA-Winchester","Suburban","$25,000-$49,999",0.4507708,"Mitt Romney / Paul Ryan, the Republicans","Mitt Romney / Paul Ryan, the Republicans"
"2012-11-06 18:08:21","Female","45-54","US-WEST-NM-Albuquerque","Suburban","$0-$24,999",0.7264175,"Mitt Romney / Paul Ryan, the Republicans","Mitt Romney / Paul Ryan, the Republicans"
"2012-11-06 18:08:25","Male","25-34","US-NORTHEAST-CT-Stamford","Urban","$25,000-$49,999",1.1159799,"Third party candidate / Undecided","Barack Obama / Joe Biden, the Democrats"
"2012-11-06 18:08:26","Unknown","Unknown","US-NORTHEAST-PA-New-Britain","Suburban","$50,000-$74,999",,"Mitt Romney / Paul Ryan, the Republicans","Barack Obama / Joe Biden, the Democrats"
"2012-11-06 18:08:27","Female","Unknown","US-NORTHEAST-NY-Cheektowaga","Urban","$25,000-$49,999",,"Barack Obama / Joe Biden, the Democrats","Barack Obama / Joe Biden, the Democrats"
"2012-11-06 18:08:25","Female","45-54","US-SOUTH-GA-Lincolnton","Rural","$25,000-$49,999",0.8288947,"Barack Obama / Joe Biden, the Democrats","Barack Obama / Joe Biden, the Democrats"
"2012-11-06 18:08:27","Female","25-34","US-WEST-CA-West-Sacramento","Urban","$25,000-$49,999",0.9446547,"Mitt Romney / Paul Ryan, the Republicans","Barack Obama / Joe Biden, the Democrats"
"2012-11-06 18:08:25","Unknown","Unknown","US-MIDWEST-IN-Indianapolis","Urban","$25,000-$49,999",,"Barack Obama / Joe Biden, the Democrats","Barack Obama / Joe Biden, the Democrats"
"2012-11-06 18:08:27","Unknown","Unknown","US","Urban","$25,000-$49,999",,"Mitt Romney / Paul Ryan, the Republicans","Mitt Romney / Paul Ryan, the Republicans"
"2012-11-06 18:08:27","Female","55-64","US-MIDWEST-KS-Fort-Scott","Rural","$25,000-$49,999",0.3894083,"Mitt Romney / Paul Ryan, the Republicans","Mitt Romney / Paul Ryan, the Republicans"
"2012-11-06 18:13:21","Male","55-64","US","Suburban","$25,000-$49,999",,"Mitt Romney / Paul Ryan, the Republicans","Mitt Romney / Paul Ryan, the Republicans"
"2012-11-06 18:13:24","Female","45-54","US-NORTHEAST-ME-Portland","Urban","$25,000-$49,999",1.105404,"Barack Obama / Joe Biden, the Democrats","Barack Obama / Joe Biden, the Democrats"
"2012-11-06 18:13:32","Female","55-64","US-NORTHEAST-CT-Hartford","Urban","$0-$24,999",0.8150521,"Barack Obama / Joe Biden, the Democrats","Barack Obama / Joe Biden, the Democrats"
"2012-11-06 18:14:07","Female","18-24","US-MIDWEST-IL-Aurora","Suburban","$50,000-$74,999",0.6355445,"Third party candidate / Undecided","Barack Obama / Joe Biden, the Democrats"
"2012-11-06 18:14:06","Unknown","Unknown","US-WEST-CO-Denver","Suburban","$25,000-$49,999",,"Barack Obama / Joe Biden, the Democrats","Barack Obama / Joe Biden, the Democrats"
"2012-11-06 18:14:11","Female","Unknown","US-WEST-WA-Clarkston","Suburban","$25,000-$49,999",,"Barack Obama / Joe Biden, the Democrats","Barack Obama / Joe Biden, the Democrats"
"2012-11-06 18:14:10","Female","25-34","US-SOUTH-TX-Houston","Suburban","$25,000-$49,999",1.0065915,"Third party candidate / Undecided","Barack Obama / Joe Biden, the Democrats"
"2012-11-06 18:14:11","Male","25-34","US-WEST-CA-Sunnyvale","Unknown","$75,000-$99,999",0.8522426,"Barack Obama / Joe Biden, the Democrats","Barack Obama / Joe Biden, the Democrats"
"2012-11-06 18:14:10","Unknown","Unknown","US-WEST-CA-Vacaville","Suburban","$50,000-$74,999",,"Third party candidate / Undecided","Third party candidate"
"2012-11-06 18:14:12","Female","55-64","US-WEST-CO-Fort-Collins","Suburban","$25,000-$49,999",0.5122865,"Barack Obama / Joe Biden, the Democrats","Barack Obama / Joe Biden, the Democrats"
"2012-11-06 18:14:18","Female","25-34","US-MIDWEST-MN-Sartell","Suburban","$50,000-$74,999",0.9362303,"Mitt Romney / Paul Ryan, the Republicans","Barack Obama / Joe Biden, the Democrats"
"2012-11-06 18:14:13","Male","18-24","US-SOUTH-GA-Kennesaw","Urban","$50,000-$74,999",1.1916284,"Third party candidate / Undecided","Barack Obama / Joe Biden, the Democrats"
"2012-11-06 18:14:18","Female","45-54","US-MIDWEST-WI-Wausau","Suburban","$25,000-$49,999",0.5425941,"Third party candidate / Undecided","Third party candidate"
"2012-11-06 18:14:15","Female","55-64","US-SOUTH-FL-Tamarac","Urban","$25,000-$49,999",0.4507708,"Third party candidate / Undecided","Third party candidate"
"2012-11-06 18:14:15","Female","45-54","US-SOUTH-TX-Austin","Suburban","$75,000-$99,999",0.8288947,"Mitt Romney / Paul Ryan, the Republicans","Mitt Romney / Paul Ryan, the Republicans"
"2012-11-06 18:14:19","Female","35-44","US-SOUTH-TX-Dallas","Urban","$25,000-$49,999",1.3242941,"Barack Obama / Joe Biden, the Democrats","Barack Obama / Joe Biden, the Democrats"
"2012-11-06 18:14:16","Female","45-54","US-SOUTH-KY-Louisville","Urban","$0-$24,999",0.8288947,"Mitt Romney / Paul Ryan, the Republicans","Barack Obama / Joe Biden, the Democrats"
"2012-11-06 18:14:15","Female","55-64","US-NORTHEAST-PA-Bensalem","Urban","$50,000-$74,999",0.8150521,"Third party candidate / Undecided","Third party candidate"
"2012-11-06 18:14:19","Unknown","Unknown","US-SOUTH-FL-Inwood","Suburban","$25,000-$49,999",,"Mitt Romney / Paul Ryan, the Republicans","Barack Obama / Joe Biden, the Democrats"
"2012-11-06 18:14:18","Unknown","Unknown","US-SOUTH-LA-Alexandria","Rural","$25,000-$49,999",,"Mitt Romney / Paul Ryan, the Republicans","Mitt Romney / Paul Ryan, the Republicans"
"2012-11-06 18:14:19","Male","35-44","US-SOUTH-LA-Elmwood","Urban","$25,000-$49,999",2.063548,"Mitt Romney / Paul Ryan, the Republicans","Mitt Romney / Paul Ryan, the Republicans"
"2012-11-06 18:14:19","Female","45-54","US-WEST-AZ-Chinle","Rural","$0-$24,999",0.7264175,"Mitt Romney / Paul Ryan, the Republicans","Mitt Romney / Paul Ryan, the Republicans"
"2012-11-06 18:14:53","Unknown","Unknown","US-MIDWEST-WI-Eau-Claire","Suburban","$25,000-$49,999",,"Third party candidate / Undecided","Barack Obama / Joe Biden, the Democrats"
"2012-11-06 18:14:24","Unknown","Unknown","US-WEST-CA-Brentwood","Suburban","$50,000-$74,999",,"Barack Obama / Joe Biden, the Democrats","Barack Obama / Joe Biden, the Democrats"
"2012-11-06 18:14:20","Male","45-54","US-SOUTH-SC-Chester","Rural","$25,000-$49,999",1.7143315,"Mitt Romney / Paul Ryan, the Republicans","Mitt Romney / Paul Ryan, the Republicans"
"2012-11-06 18:14:21","Female","55-64","US-MIDWEST-IL-Dixon","Suburban","$25,000-$49,999",0.3894083,"Mitt Romney / Paul Ryan, the Republicans","Mitt Romney / Paul Ryan, the Republicans"
"2012-11-06 18:14:22","Male","45-54","US-MIDWEST-OH-Columbus","Urban","$0-$24,999",1.1327092,"Barack Obama / Joe Biden, the Democrats","Barack Obama / Joe Biden, the Democrats"
"2012-11-06 18:14:23","Female","65+","US-SOUTH-TX-Houston","Urban","$25,000-$49,999",1.0581287,"Mitt Romney / Paul Ryan, the Republicans","Mitt Romney / Paul Ryan, the Republicans"
"2012-11-06 18:14:26","Female","45-54","US-MIDWEST-MI-Troy","Urban","$50,000-$74,999",0.5425941,"Mitt Romney / Paul Ryan, the Republicans","Mitt Romney / Paul Ryan, the Republicans"
"2012-11-06 18:14:23","Female","55-64","US-MIDWEST-MN-Alexandria","Rural","$25,000-$49,999",0.3894083,"Barack Obama / Joe Biden, the Democrats","Barack Obama / Joe Biden, the Democrats"
"2012-11-06 18:15:37","Female","55-64","US-SOUTH-KY-Ashland","Urban","$25,000-$49,999",0.4507708,"Mitt Romney / Paul Ryan, the Republicans","Mitt Romney / Paul Ryan, the Republicans"
"2012-11-06 18:14:22","Male","18-24","US-NORTHEAST-NY-Fayetteville","Suburban","$50,000-$74,999",1.4948108,"Third party candidate / Undecided","Barack Obama / Joe Biden, the Democrats"
"2012-11-06 18:14:23","Male","35-44","US-WEST-CA-Santa-Monica","Urban","$25,000-$49,999",1.5133354,"Third party candidate / Undecided","Third party candidate"
"2012-11-06 18:14:24","Female","55-64","US-MIDWEST-MI-Traverse-City","Rural","$25,000-$49,999",0.3894083,"Barack Obama / Joe Biden, the Democrats","Barack Obama / Joe Biden, the Democrats"
"2012-11-06 18:14:25","Male","35-44","US-NORTHEAST-NJ-Jackson","Suburban","$50,000-$74,999",2.2276999,"Mitt Romney / Paul Ryan, the Republicans","Mitt Romney / Paul Ryan, the Republicans"
"2012-11-06 18:14:27","Female","25-34","US-NORTHEAST-NY-Mastic-Beach","Urban","$50,000-$74,999",0.9986669,"Barack Obama / Joe Biden, the Democrats","Barack Obama / Joe Biden, the Democrats"
"2012-11-06 18:14:29","Female","25-34","US-SOUTH-SC-Lancaster","Rural","$25,000-$49,999",1.0065915,"Third party candidate / Undecided","Barack Obama / Joe Biden, the Democrats"
"2012-11-06 18:14:30","Female","55-64","US-SOUTH-DC-Washington","Unknown","Unknown",0.4507708,"Barack Obama / Joe Biden, the Democrats","Barack Obama / Joe Biden, the Democrats"
"2012-11-06 18:20:53","Female","25-34","US-MIDWEST-MN-Pelican-Rapids","Rural","$25,000-$49,999",0.9362303,"Barack Obama / Joe Biden, the Democrats","Barack Obama / Joe Biden, the Democrats"
"2012-11-06 18:22:02","Male","45-54","US-SOUTH-MS-Columbus","Suburban","$0-$24,999",1.7143315,"Mitt Romney / Paul Ryan, the Republicans","Mitt Romney / Paul Ryan, the Republicans"
"2012-11-06 18:22:03","Unknown","Unknown","US-MIDWEST-KS-Overland-Park","Urban","$75,000-$99,999",,"Barack Obama / Joe Biden, the Democrats","Barack Obama / Joe Biden, the Democrats"
"2012-11-06 18:22:15","Female","65+","US-MIDWEST-IL-Dixon","Suburban","$25,000-$49,999",0.6473189,"Third party candidate / Undecided","Barack Obama / Joe Biden, the Democrats"
"2012-11-06 18:22:03","Male","18-24","US-NORTHEAST-NY-Cheektowaga","Urban","$25,000-$49,999",1.4948108,"Third party candidate / Undecided","Third party candidate"
"2012-11-06 18:22:06","Female","45-54","US-SOUTH-FL-Jacksonville","Urban","$0-$24,999",0.8288947,"Mitt Romney / Paul Ryan, the Republicans","Mitt Romney / Paul Ryan, the Republicans"
"2012-11-06 18:22:11","Male","18-24","US-MIDWEST-WI-Beloit","Suburban","$25,000-$49,999",1.1154767,"Third party candidate / Undecided","Third party candidate"
"2012-11-06 18:22:10","Female","55-64","US-MIDWEST-MN-Austin","Suburban","$25,000-$49,999",0.3894083,"Barack Obama / Joe Biden, the Democrats","Barack Obama / Joe Biden, the Democrats"
"2012-11-06 18:22:11","Male","Unknown","US-SOUTH-FL-Stuart","Urban","$25,000-$49,999",,"Mitt Romney / Paul Ryan, the Republicans","Mitt Romney / Paul Ryan, the Republicans"
"2012-11-06 18:22:10","Female","55-64","US-SOUTH-TX-Pasadena","Urban","$25,000-$49,999",0.4507708,"Third party candidate / Undecided","Third party candidate"
"2012-11-06 18:22:16","Male","45-54","US-NORTHEAST-NY-Syracuse","Urban","$0-$24,999",3,"Barack Obama / Joe Biden, the Democrats","Barack Obama / Joe Biden, the Democrats"
"2012-11-06 18:22:11","Male","25-34","US-SOUTH-TX-Huntsville","Rural","$25,000-$49,999",1.1818841,"Barack Obama / Joe Biden, the Democrats","Barack Obama / Joe Biden, the Democrats"
"2012-11-06 18:22:18","Male","55-64","US-WEST-NM-Bloomfield","Rural","$25,000-$49,999",1.1776471,"Third party candidate / Undecided","Mitt Romney / Paul Ryan, the Republicans"
"2012-11-06 18:22:12","Female","18-24","US-WEST-NM-Clovis","Suburban","$25,000-$49,999",0.5860146,"Mitt Romney / Paul Ryan, the Republicans","Mitt Romney / Paul Ryan, the Republicans"
"2012-11-06 18:22:15","Female","18-24","US-SOUTH-AR-Little-Rock","Suburban","$0-$24,999",0.6743839,"Barack Obama / Joe Biden, the Democrats","Barack Obama / Joe Biden, the Democrats"
"2012-11-06 18:22:13","Unknown","Unknown","US-MIDWEST-OH-Dayton","Suburban","$0-$24,999",,"Third party candidate / Undecided","Third party candidate"
"2012-11-06 18:22:16","Male","55-64","US-SOUTH-DC-Washington","Urban","$25,000-$49,999",1.4908022,"Barack Obama / Joe Biden, the Democrats","Barack Obama / Joe Biden, the Democrats"
"2012-11-06 18:22:17","Female","Unknown","US-SOUTH-FL-Cooper-City","Urban","$50,000-$74,999",,"Barack Obama / Joe Biden, the Democrats","Barack Obama / Joe Biden, the Democrats"
"2012-11-06 18:22:23","Female","45-54","US-WEST-WA-Kennewick","Suburban","$25,000-$49,999",0.7264175,"Barack Obama / Joe Biden, the Democrats","Barack Obama / Joe Biden, the Democrats"
"2012-11-06 18:28:22","Male","55-64","US-MIDWEST-MI-Jackson","Rural","$25,000-$49,999",1.1743572,"Mitt Romney / Paul Ryan, the Republicans","Barack Obama / Joe Biden, the Democrats"
"2012-11-06 18:29:27","Female","55-64","US-MIDWEST-IA-Des-Moines","Urban","$25,000-$49,999",0.3894083,"Barack Obama / Joe Biden, the Democrats","Barack Obama / Joe Biden, the Democrats"
"2012-11-06 18:29:26","Female","45-54","US-WEST-AZ-Phoenix","Urban","$0-$24,999",0.7264175,"Barack Obama / Joe Biden, the Democrats","Barack Obama / Joe Biden, the Democrats"
"2012-11-06 18:29:28","Female","55-64","US-SOUTH-MS-Natchez","Suburban","$25,000-$49,999",0.4507708,"Barack Obama / Joe Biden, the Democrats","Barack Obama / Joe Biden, the Democrats"
"2012-11-06 18:29:27","Female","55-64","US-WEST-CA-Los-Angeles","Urban","$25,000-$49,999",0.5122865,"Barack Obama / Joe Biden, the Democrats","Barack Obama / Joe Biden, the Democrats"
"2012-11-06 18:29:31","Female","45-54","US-MIDWEST-NE-Omaha","Urban","$25,000-$49,999",0.5425941,"Mitt Romney / Paul Ryan, the Republicans","Mitt Romney / Paul Ryan, the Republicans"
"2012-11-06 18:29:29","Male","25-34","US-NORTHEAST-NH-Manchester","Urban","$25,000-$49,999",1.1159799,"Barack Obama / Joe Biden, the Democrats","Barack Obama / Joe Biden, the Democrats"
"2012-11-06 18:29:35","Female","18-24","US-SOUTH-KY-Elizabethtown","Rural","$25,000-$49,999",0.6743839,"Third party candidate / Undecided","Barack Obama / Joe Biden, the Democrats"
"2012-11-06 18:29:33","Female","65+","US-MIDWEST-MN-Saint-Paul","Urban","$25,000-$49,999",0.6473189,"Mitt Romney / Paul Ryan, the Republicans","Mitt Romney / Paul Ryan, the Republicans"
"2012-11-06 18:29:33","Male","55-64","US-WEST-WA-Spokane","Urban","$0-$24,999",1.1776471,"Mitt Romney / Paul Ryan, the Republicans","Mitt Romney / Paul Ryan, the Republicans"
"2012-11-06 18:29:30","Male","35-44","US-MIDWEST-WI-Appleton","Suburban","$25,000-$49,999",1.3700423,"Mitt Romney / Paul Ryan, the Republicans","Barack Obama / Joe Biden, the Democrats"
"2012-11-06 18:29:32","Unknown","Unknown","US-SOUTH-DC-Washington","Urban","$25,000-$49,999",,"Mitt Romney / Paul Ryan, the Republicans","Barack Obama / Joe Biden, the Democrats"
"2012-11-06 18:29:35","Female","18-24","US-MIDWEST-MN-Elbow-Lake","Rural","$25,000-$49,999",0.6355445,"Mitt Romney / Paul Ryan, the Republicans","Mitt Romney / Paul Ryan, the Republicans"
"2012-11-06 18:29:38","Female","55-64","US-SOUTH-TX-Coppell","Suburban","$75,000-$99,999",0.4507708,"Barack Obama / Joe Biden, the Democrats","Barack Obama / Joe Biden, the Democrats"
